Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2000","2000","toneladas","114300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2001","2001","toneladas","116000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2002","2002","toneladas","125600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2003","2003","toneladas","134400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2004","2004","toneladas","130000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2005","2005","toneladas","134200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2006","2006","toneladas","129500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2007","2007","toneladas","128980"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2008","2008","toneladas","127100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2009","2009","toneladas","123500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2010","2010","toneladas","124100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2011","2011","toneladas","133300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2012","2012","toneladas","112800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2013","2013","toneladas","124864"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2014","2014","toneladas","128000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2015","2015","toneladas","167200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2016","2016","toneladas","205716"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2017","2017","toneladas","200511"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2018","2018","toneladas","178831"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","901","Queso de leche entera de vaca","2019","2019","toneladas","185900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2000","2000","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2001","2001","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2002","2002","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2003","2003","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2004","2004","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2005","2005","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2006","2006","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2007","2007","toneladas","20500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2008","2008","toneladas","22000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2009","2009","toneladas","23500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2010","2010","toneladas","23500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2011","2011","toneladas","23500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2012","2012","toneladas","23500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2013","2013","toneladas","84600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2014","2014","toneladas","86900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2015","2015","toneladas","93800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2016","2016","toneladas","96300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2017","2017","toneladas","100000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2018","2018","toneladas","104400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1225","Sebo","2019","2019","toneladas","107300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2000","2000","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2001","2001","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2002","2002","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2003","2003","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2004","2004","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2005","2005","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2006","2006","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2007","2007","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2008","2008","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2009","2009","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2010","2010","toneladas","15"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2011","2011","toneladas","15"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2012","2012","toneladas","15"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2013","2013","toneladas","15"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2014","2014","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2015","2015","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2016","2016","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2017","2017","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1186","Seda cruda","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2000","2000","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2001","2001","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2002","2002","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2003","2003","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2004","2004","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2005","2005","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2006","2006","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2007","2007","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2008","2008","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2009","2009","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2010","2010","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2011","2011","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2012","2012","toneladas","18150"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2013","2013","toneladas","18612"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2014","2014","toneladas","19219"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2015","2015","toneladas","24056"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2016","2016","toneladas","25963"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","900","Suero, en polvo","2017","2017","toneladas","19835"
