Código Ámbito;Ámbito;Código área (FAO);Área;Código Elemento;Elemento;Código Producto (FAO);Producto;Código año;Año;Unidad;Valor;Grupo productos
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2000;2000;toneladas;598.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2001;2001;toneladas;608.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2002;2002;toneladas;618.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2003;2003;toneladas;628.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2004;2004;toneladas;638.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2005;2005;toneladas;648.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2006;2006;toneladas;658.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2007;2007;toneladas;668.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2008;2008;toneladas;678.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2009;2009;toneladas;1367.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2010;2010;toneladas;2593.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2011;2011;toneladas;2708.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2012;2012;toneladas;2681.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2013;2013;toneladas;2489.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2014;2014;toneladas;2626.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2015;2015;toneladas;2599.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2016;2016;toneladas;5618.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;223;Pistachos;2017;2017;toneladas;7545.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2000;2000;toneladas;58000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2001;2001;toneladas;62715.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2002;2002;toneladas;65571.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2003;2003;toneladas;67614.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2004;2004;toneladas;70323.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2005;2005;toneladas;73755.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2006;2006;toneladas;78108.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2007;2007;toneladas;70500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2008;2008;toneladas;79029.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2009;2009;toneladas;76590.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2010;2010;toneladas;79274.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2011;2011;toneladas;90805.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2012;2012;toneladas;91027.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2013;2013;toneladas;90900.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2014;2014;toneladas;90504.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2015;2015;toneladas;92614.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2016;2016;toneladas;81803.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2017;2017;toneladas;95248.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;407;Puerros y otras aliáceas;2018;2018;toneladas;81640.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2000;2000;toneladas;6050.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2001;2001;toneladas;6000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2002;2002;toneladas;5515.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2003;2003;toneladas;4948.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2004;2004;toneladas;4531.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2005;2005;toneladas;4693.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2006;2006;toneladas;4000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2007;2007;toneladas;1600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2008;2008;toneladas;1000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2009;2009;toneladas;800.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2010;2010;toneladas;275.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2011;2011;toneladas;300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2012;2012;toneladas;540.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2013;2013;toneladas;270.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2014;2014;toneladas;370.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2015;2015;toneladas;393.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2016;2016;toneladas;5480.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;459;Raíces de achicoria;2017;2017;toneladas;2395.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2000;2000;toneladas;6000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2001;2001;toneladas;7715.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2002;2002;toneladas;8000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2003;2003;toneladas;7000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2004;2004;toneladas;7365.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2005;2005;toneladas;8000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2006;2006;toneladas;9500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2007;2007;toneladas;10000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2008;2008;toneladas;8183.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2009;2009;toneladas;8026.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2010;2010;toneladas;6499.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2011;2011;toneladas;5731.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2012;2012;toneladas;6972.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2013;2013;toneladas;6880.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2014;2014;toneladas;7122.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2015;2015;toneladas;6978.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2016;2016;toneladas;8748.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;149;Raices y tuberculos nep;2017;2017;toneladas;8359.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2000;2000;toneladas;717422.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2001;2001;toneladas;664596.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2002;2002;toneladas;622546.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2003;2003;toneladas;733047.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2004;2004;toneladas;816208.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2005;2005;toneladas;719621.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2006;2006;toneladas;730902.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2007;2007;toneladas;790947.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2008;2008;toneladas;723164.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2009;2009;toneladas;851976.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2010;2010;toneladas;782430.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2011;2011;toneladas;766301.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2012;2012;toneladas;871324.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2013;2013;toneladas;869500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2014;2014;toneladas;858575.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2015;2015;toneladas;1039698.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2016;2016;toneladas;1092075.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2017;2017;toneladas;1113192.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;567;Sandías;2018;2018;toneladas;1092400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2000;2000;toneladas;2100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2001;2001;toneladas;200.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2002;2002;toneladas;100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2003;2003;toneladas;1617.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2004;2004;toneladas;2577.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2005;2005;toneladas;3850.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2006;2006;toneladas;4448.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2007;2007;toneladas;5500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2008;2008;toneladas;6500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2009;2009;toneladas;7000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2010;2010;toneladas;7850.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2011;2011;toneladas;8000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2012;2012;toneladas;11000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2013;2013;toneladas;12000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2014;2014;toneladas;11000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2015;2015;toneladas;12000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2016;2016;toneladas;11800.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;296;Semilla de adormidera;2017;2017;toneladas;11900.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;329;Semilla de algodón;2000;2000;toneladas;127100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;329;Semilla de algodón;2001;2001;toneladas;141242.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;329;Semilla de algodón;2002;2002;toneladas;113440.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;329;Semilla de algodón;2003;2003;toneladas;120624.0;Cultivos y derivados
